time,Ref,Package,LSTM
6.2500000000E-02,-4.1389400000E-04,2.9701100000E-04,1.4861125965E-04
6.5000000000E-02,1.2035050000E-03,1.1772930000E-03,8.4262009477E-04
6.7500000000E-02,4.8376000000E-04,6.2200000000E-04,4.3533544522E-04
7.0000000000E-02,7.9000000000E-04,9.4700000000E-05,-6.4881169237E-05
7.2500000000E-02,2.8200000000E-05,4.5370700000E-04,2.0935965586E-04
7.5000000000E-02,1.6749790000E-03,4.5370700000E-04,2.5231170002E-04
7.7500000000E-02,-1.3000000000E-04,4.3636200000E-04,2.5519169867E-04
8.0000000000E-02,1.5911910000E-03,-1.0189300000E-04,-1.9380653976E-04
8.2500000000E-02,-1.4236530000E-03,-1.0767500000E-04,-2.2030033870E-04
8.5000000000E-02,1.9067590000E-03,-2.5800000000E-04,-3.2593338983E-04
8.7500000000E-02,4.8700000000E-04,6.6203400000E-04,4.9052486429E-04
9.0000000000E-02,1.4104550000E-03,1.3853850000E-03,1.2311865576E-03
9.2500000000E-02,1.2125250000E-03,1.5648070000E-03,1.4898283407E-03
9.5000000000E-02,1.9524550000E-03,1.5531080000E-03,1.5403116122E-03
9.7500000000E-02,1.1936610000E-03,1.1709950000E-03,1.2538665906E-03
1.0000000000E-01,3.3060660000E-03,4.5955700000E-04,6.4575992292E-04
1.0250000000E-01,1.0454800000E-04,6.3305300000E-04,7.7049416723E-04
1.0500000000E-01,1.0342360000E-03,4.5955700000E-04,6.5999518847E-04
1.0750000000E-01,-1.0390260000E-03,6.3305200000E-04,8.1519858213E-04
1.1000000000E-01,1.4015700000E-03,4.4200600000E-04,6.7661498906E-04
1.1250000000E-01,3.2700000000E-04,1.0673300000E-04,3.7802616134E-04
1.1500000000E-01,8.4377200000E-04,8.0600000000E-04,9.6243369626E-04
1.1750000000E-01,-5.7582500000E-04,2.7443300000E-04,5.6261772988E-04
1.2000000000E-01,1.1127400000E-03,4.5370700000E-04,6.7375920480E-04
1.2250000000E-01,8.1400000000E-05,4.5963300000E-04,6.8983231904E-04
1.2500000000E-01,2.3266200000E-03,6.3300000000E-04,8.3609489957E-04
1.2750000000E-01,8.5590100000E-04,4.4800000000E-04,6.8167696008E-04
1.3000000000E-01,1.2782720000E-03,2.5665700000E-04,4.8855069326E-04
1.3250000000E-01,-1.4755890000E-03,-1.0189300000E-04,1.4526472660E-04
1.3500000000E-01,6.7951200000E-04,-8.9900000000E-05,1.0588945588E-04
1.3750000000E-01,-4.1558200000E-04,2.8649800000E-04,4.1154987412E-04
1.4000000000E-01,1.1663700000E-03,8.3000900000E-04,8.9372909861E-04
1.4250000000E-01,5.7804300000E-04,9.9721300000E-04,1.0654884391E-03
1.4500000000E-01,9.4901700000E-04,5.9689000000E-04,7.1456976002E-04
1.4750000000E-01,2.9348600000E-04,-6.5739300000E-04,-4.2798131471E-04
1.5000000000E-01,8.5292300000E-04,-6.3937900000E-04,-5.4182956228E-04
1.5250000000E-01,-5.6785800000E-04,-8.3700000000E-05,-8.4787548985E-05
1.5500000000E-01,8.1801800000E-04,4.7200000000E-04,4.1922443779E-04
1.5750000000E-01,-1.9197850000E-03,1.0200000000E-03,9.2019763542E-04
1.6000000000E-01,2.9377790000E-03,1.3856820000E-03,1.2698757928E-03
1.6250000000E-01,4.1965300000E-04,1.5405250000E-03,1.4295072760E-03
1.6500000000E-01,1.1211680000E-03,8.1186000000E-04,8.0813694512E-04
1.6750000000E-01,-1.0593100000E-04,4.6600000000E-04,4.4426956447E-04
1.7000000000E-01,1.0037720000E-03,8.2400700000E-04,7.2154164081E-04
1.7250000000E-01,1.0906040000E-03,8.2400700000E-04,7.4645067798E-04
1.7500000000E-01,3.6047120000E-03,8.0600000000E-04,7.2492362233E-04
1.7750000000E-01,1.9200000000E-04,2.8695600000E-04,2.6607018663E-04
1.8000000000E-01,9.8252700000E-04,7.9942300000E-04,6.6320720362E-04
1.8250000000E-01,-2.3635100000E-03,8.9500000000E-05,8.6616491899E-05
1.8500000000E-01,4.3564100000E-04,2.8080100000E-04,1.9164988771E-04
1.8750000000E-01,-4.5861700000E-04,6.1430100000E-04,4.9674272304E-04
1.9000000000E-01,5.5500000000E-04,-7.1100000000E-05,-6.7355402280E-05
1.9250000000E-01,-1.2550700000E-04,7.8045600000E-04,6.1966659268E-04
1.9500000000E-01,7.2518500000E-04,-4.5975900000E-04,-3.7940114271E-04
1.9750000000E-01,-1.1700000000E-03,-1.0189300000E-04,-1.6439839965E-04
2.0000000000E-01,1.3334590000E-03,-8.9500000000E-05,-1.1665106285E-04
2.0250000000E-01,-6.1537200000E-04,2.7473000000E-04,2.1253753221E-04
2.0500000000E-01,5.7806900000E-04,4.5370700000E-04,4.1156209772E-04
2.0750000000E-01,-1.2136730000E-03,4.7238200000E-04,4.5986060286E-04
2.1000000000E-01,1.3596090000E-03,9.8401500000E-04,9.2622282682E-04
2.1250000000E-01,-5.5285300000E-04,2.5591700000E-04,3.5910849692E-04
2.1500000000E-01,7.1062100000E-04,-7.6700000000E-05,2.9178860132E-05
2.1750000000E-01,-1.1387160000E-03,6.5800000000E-04,6.5610278398E-04
2.2000000000E-01,9.4517200000E-04,1.1566130000E-03,1.1690992396E-03
2.2250000000E-01,3.8340400000E-04,1.0848600000E-04,3.1711667543E-04
2.2500000000E-01,1.9248410000E-03,7.9881100000E-04,8.4145378787E-04
2.2750000000E-01,-1.0300000000E-04,7.0700000000E-05,2.7805025456E-04
2.3000000000E-01,5.8220200000E-04,-2.5523900000E-04,-5.8060977608E-05
2.3250000000E-01,-2.4991040000E-03,6.3900000000E-04,6.9318880560E-04
2.3500000000E-01,1.4930080000E-03,6.3890700000E-04,7.7147042612E-04
2.3750000000E-01,-3.9900000000E-04,6.5800000000E-04,7.9091411317E-04
2.4000000000E-01,1.4900000000E-03,1.1944070000E-03,1.2607940007E-03
2.4250000000E-01,6.2200000000E-04,1.1816720000E-03,1.3000911567E-03
2.4500000000E-01,9.9200000000E-04,7.8576200000E-04,9.5961551415E-04
2.4750000000E-01,-9.1500000000E-05,-3.0643100000E-04,-2.3887667339E-05
2.5000000000E-01,1.0860690000E-03,-8.1682300000E-04,-5.6869181572E-04
2.5250000000E-01,-1.2977100000E-03,-1.0834100000E-04,-1.2646254618E-05
2.5500000000E-01,4.9957900000E-04,-2.8700000000E-04,-1.2716156198E-04
2.5750000000E-01,-2.4499620000E-03,-2.9353700000E-04,-1.6804825282E-04
2.6000000000E-01,1.0080940000E-03,-4.6600000000E-04,-3.3873860957E-04
2.6250000000E-01,-8.6438000000E-04,-3.1933100000E-04,-2.4245161330E-04
2.6500000000E-01,-7.8220300000E-04,-1.2194400000E-03,-1.0282215662E-03
2.6750000000E-01,-1.4935450000E-03,-1.3786350000E-03,-1.2598987669E-03
2.7000000000E-01,-9.9186800000E-04,-8.3607800000E-04,-8.2057522377E-04
2.7250000000E-01,-9.0887800000E-04,-6.3783800000E-04,-6.1753223417E-04
2.7500000000E-01,2.5530480000E-03,-8.8900000000E-05,-1.3475090964E-04
2.7750000000E-01,-5.6867900000E-04,2.5546700000E-04,2.0585738821E-04
2.8000000000E-01,6.1500000000E-05,-1.0189300000E-04,-7.3843810242E-05
2.8250000000E-01,-2.5173960000E-03,-8.2300000000E-05,-8.2731421571E-05
2.8500000000E-01,4.1953000000E-04,4.6022600000E-04,3.9602845209E-04
2.8750000000E-01,-1.9105400000E-04,6.5867800000E-04,6.2224740395E-04
2.9000000000E-01,1.2000000000E-03,1.1812150000E-03,1.1025047861E-03
2.9250000000E-01,-3.1300000000E-04,8.1082700000E-04,8.3521968918E-04
2.9500000000E-01,1.2161620000E-03,4.3391800000E-04,4.8675999278E-04
2.9750000000E-01,-1.0675900000E-04,-9.5300000000E-05,9.2643313110E-07
3.0000000000E-01,1.5100000000E-03,1.1600000000E-04,1.4164199820E-04
3.0250000000E-01,1.1400000000E-04,1.0026140000E-03,9.2924275668E-04
3.0500000000E-01,1.5137830000E-03,8.3720600000E-04,8.6133787408E-04
3.0750000000E-01,-9.5922100000E-04,1.1944070000E-03,1.1608935893E-03
3.1000000000E-01,2.0376780000E-03,1.1700000000E-03,1.1753558647E-03
3.1250000000E-01,-2.8805800000E-04,4.0700000000E-04,5.1813846221E-04
3.1500000000E-01,6.4828400000E-04,-8.2925600000E-04,-6.1817612732E-04
3.1750000000E-01,-1.0034660000E-03,-4.5220300000E-04,-3.9954012027E-04
3.2000000000E-01,4.0184200000E-04,9.0000000000E-05,9.5691997558E-05
3.2250000000E-01,1.1710900000E-04,2.6184200000E-04,2.8477981687E-04
3.2500000000E-01,1.7331390000E-03,8.3300000000E-05,1.3968657004E-04
3.2750000000E-01,-1.4800000000E-04,7.6600000000E-05,1.1836487101E-04
3.3000000000E-01,6.4988800000E-04,-1.2211000000E-04,-5.1844457630E-05
3.3250000000E-01,-3.1721570000E-03,-6.3041800000E-04,-5.0672964426E-04
3.3500000000E-01,1.2573820000E-03,9.0000000000E-05,7.8921962995E-05
3.3750000000E-01,7.7100000000E-06,2.7500000000E-04,3.0463369330E-04
3.4000000000E-01,6.6329800000E-04,4.4022500000E-04,4.7136499779E-04
3.4250000000E-01,3.0612700000E-04,8.3300000000E-05,1.8330552848E-04
3.4500000000E-01,3.6881800000E-04,6.3100000000E-05,1.4498463133E-04
3.4750000000E-01,-2.6726400000E-04,-4.7219300000E-04,-3.1432043761E-04
3.5000000000E-01,1.4373960000E-03,-4.3813500000E-04,-3.2534170896E-04
3.5250000000E-01,-1.3539230000E-03,4.2600000000E-04,4.3058051961E-04
3.5500000000E-01,2.4831400000E-04,-2.9390200000E-04,-1.1888897279E-04
3.5750000000E-01,-1.8954630000E-03,-4.2400000000E-04,-2.9098679079E-04
3.6000000000E-01,8.0340100000E-04,7.7600000000E-04,7.4180500815E-04
3.6250000000E-01,-6.5182200000E-04,-4.7900000000E-04,-2.4290353758E-04
3.6500000000E-01,-3.6000000000E-04,-6.5058000000E-04,-4.9649627181E-04
3.6750000000E-01,-1.2341670000E-03,-4.7200000000E-04,-3.5989639582E-04
3.7000000000E-01,4.9958200000E-04,-4.5200000000E-04,-3.3020967385E-04
3.7250000000E-01,-3.2700000000E-04,9.7100000000E-05,1.4406751143E-04
3.7500000000E-01,2.1976570000E-03,4.4681400000E-04,4.9157539615E-04
3.7750000000E-01,-5.0095000000E-04,2.2028500000E-04,3.2518868102E-04
3.8000000000E-01,-1.4157200000E-04,-1.0346870000E-03,-7.8463734826E-04
3.8250000000E-01,-3.1937190000E-03,-1.1992140000E-03,-1.0385857895E-03
3.8500000000E-01,-4.5322600000E-04,-8.4259300000E-04,-7.5239368016E-04
3.8750000000E-01,-1.4300000000E-03,-8.4259300000E-04,-7.3345535202E-04
3.9000000000E-01,1.7855100000E-04,-8.1473700000E-04,-7.2196283145E-04
3.9250000000E-01,-9.4079800000E-04,-1.0900000000E-04,-1.1662993347E-04
3.9500000000E-01,3.4136700000E-04,-3.2191600000E-04,-2.4674594169E-04
3.9750000000E-01,-2.8900000000E-04,-1.1433820000E-03,-9.8078837618E-04
4.0000000000E-01,1.3413660000E-03,6.4586900000E-04,5.0314964028E-04
4.0250000000E-01,5.3088100000E-04,8.3793100000E-04,8.2553696120E-04
4.0500000000E-01,1.7635540000E-03,1.1874410000E-03,1.1564360466E-03
4.0750000000E-01,-9.6741500000E-04,9.9528100000E-04,1.0299345013E-03
4.1000000000E-01,2.7837600000E-03,6.4594100000E-04,7.2378927143E-04
4.1250000000E-01,-3.2377600000E-04,8.2400700000E-04,8.5959100397E-04
4.1500000000E-01,6.1515200000E-04,8.3100000000E-04,8.8785908883E-04
4.1750000000E-01,-2.1600000000E-05,9.9500000000E-04,1.0350034572E-03
4.2000000000E-01,8.1759800000E-04,6.1779400000E-04,7.2183815064E-04
4.2250000000E-01,4.7954500000E-04,8.3300000000E-05,2.2333156085E-04
4.2500000000E-01,2.1826560000E-03,1.0442100000E-04,1.9036792219E-04
4.2750000000E-01,-3.2042600000E-04,5.9000000000E-04,6.0666404897E-04
4.3000000000E-01,1.7705300000E-04,-6.5739300000E-04,-4.4476328185E-04
4.3250000000E-01,-3.0600910000E-03,-6.5739300000E-04,-5.6170340395E-04
4.3500000000E-01,6.9300000000E-04,-6.2184800000E-04,-5.4468290182E-04
4.3750000000E-01,-9.0082200000E-04,2.6850700000E-04,2.2263993742E-04
4.4000000000E-01,-2.6100000000E-05,2.7561700000E-04,2.9808032559E-04
4.4250000000E-01,-4.8992600000E-04,4.2524900000E-04,4.2897782987E-04
4.4500000000E-01,4.7355400000E-04,-2.8709300000E-04,-1.7409276916E-04
4.4750000000E-01,-1.7221800000E-04,-2.9420400000E-04,-2.3524492281E-04
4.5000000000E-01,2.3713660000E-03,-4.6508300000E-04,-3.8107758155E-04
4.5250000000E-01,-9.9870100000E-04,-2.7990700000E-04,-2.3191573564E-04
4.5500000000E-01,-3.2124000000E-04,-9.4700000000E-05,-5.3867173847E-05
4.5750000000E-01,-2.1647310000E-03,9.0500000000E-05,1.2615160085E-04
4.6000000000E-01,3.1038300000E-04,2.4696000000E-04,2.8352043591E-04
4.6250000000E-01,-5.2300500000E-04,-2.9427600000E-04,-1.6616930952E-04
4.6500000000E-01,8.5300000000E-05,-4.6501400000E-04,-3.5384373041E-04
4.6750000000E-01,-1.0025250000E-03,-2.8700000000E-04,-2.0940351533E-04
4.7000000000E-01,6.6477500000E-04,-2.5835000000E-04,-1.6598514048E-04
4.7250000000E-01,-1.2521200000E-04,4.6100000000E-04,4.6480476158E-04
4.7500000000E-01,2.3163960000E-03,6.3900000000E-04,6.8579852814E-04
4.7750000000E-01,2.6407900000E-04,6.1713100000E-04,6.9075549254E-04
4.8000000000E-01,1.1480300000E-03,9.7800000000E-05,2.4616048904E-04
4.8250000000E-01,-1.7955150000E-03,4.6800000000E-04,5.3131574532E-04
4.8500000000E-01,1.1600000000E-03,7.9495800000E-04,8.5236161249E-04
4.8750000000E-01,-9.2614000000E-04,8.3300000000E-05,2.6568124304E-04
4.9000000000E-01,5.2367200000E-04,9.7800000000E-05,2.1747237770E-04
4.9250000000E-01,-2.4491700000E-04,4.4643600000E-04,5.1822542446E-04
4.9500000000E-01,2.8279700000E-04,2.6117200000E-04,3.8346933434E-04
4.9750000000E-01,-3.1864600000E-04,4.6700000000E-05,1.7588568153E-04
5.0000000000E-01,5.4845500000E-04,-8.2794000000E-04,-6.1115395511E-04
5.0250000000E-01,-1.1056730000E-03,-4.9421100000E-04,-4.0661654202E-04
5.0500000000E-01,-9.3000000000E-05,-9.8378600000E-04,-8.1828510156E-04
5.0750000000E-01,-2.2723620000E-03,9.0600000000E-05,6.0531718191E-05
5.1000000000E-01,1.3200000000E-03,2.6850700000E-04,2.9481650563E-04
5.1250000000E-01,-4.0092600000E-04,2.6116400000E-04,2.9956741491E-04
5.1500000000E-01,-2.8164900000E-04,9.0700000000E-05,1.4922098489E-04
5.1750000000E-01,-1.9462400000E-04,2.6110400000E-04,2.8484949144E-04
5.2000000000E-01,3.1409000000E-04,1.0555400000E-04,1.6675627558E-04
5.2250000000E-01,5.2601000000E-04,6.5372600000E-04,6.3279276947E-04
5.2500000000E-01,2.8656730000E-03,9.8698900000E-04,9.7238243325E-04
5.2750000000E-01,6.1900000000E-05,4.4600000000E-04,5.3603987908E-04
5.3000000000E-01,6.4822400000E-04,2.6100000000E-04,3.3342029201E-04
5.3250000000E-01,-1.5589590000E-03,8.3300000000E-05,1.6484380467E-04
5.3500000000E-01,6.7653600000E-04,9.8300000000E-05,1.6253493959E-04
5.3750000000E-01,-2.5899500000E-04,4.6118200000E-04,4.7651067143E-04
5.4000000000E-01,-3.5200000000E-05,6.2393100000E-04,6.4662779914E-04
5.4250000000E-01,-2.8752900000E-04,2.5400000000E-04,3.3829332097E-04
5.4500000000E-01,4.5096700000E-04,-1.1684800000E-04,-1.6253325157E-05
5.4750000000E-01,-2.0104500000E-04,-4.7966900000E-04,-3.6565965274E-04
5.5000000000E-01,1.4739830000E-03,-6.4242000000E-04,-5.4290209664E-04
5.5250000000E-01,-6.5963400000E-04,-2.9457300000E-04,-2.6153563522E-04
5.5500000000E-01,1.8548100000E-04,-4.6500000000E-04,-3.8709823275E-04
5.5750000000E-01,-1.2021880000E-03,-2.4927200000E-04,-2.1902035223E-04
5.6000000000E-01,6.3209900000E-04,5.8599200000E-04,5.2367319586E-04
5.6250000000E-01,-1.0174780000E-03,-6.5739300000E-04,-4.8286124365E-04
5.6500000000E-01,-5.6343800000E-04,-6.4229400000E-04,-5.7159265270E-04
5.6750000000E-01,-1.4034210000E-03,-2.6400000000E-04,-2.4053984089E-04
5.7000000000E-01,-1.4037000000E-04,2.5338600000E-04,2.4579203455E-04
5.7250000000E-01,1.6610600000E-04,-7.1700000000E-05,1.1847063433E-05
5.7500000000E-01,1.8361220000E-03,6.2379600000E-04,5.9542543022E-04
5.7750000000E-01,3.1636400000E-04,2.4559800000E-04,3.3455406083E-04
5.8000000000E-01,6.4900700000E-04,-2.8709300000E-04,-1.5032832744E-04
5.8250000000E-01,-1.9612670000E-03,-2.7183800000E-04,-1.7691898393E-04
5.8500000000E-01,1.3248530000E-03,9.0900000000E-05,1.4310446568E-04
5.8750000000E-01,2.4400000000E-06,2.9100000000E-04,3.5037728958E-04
5.9000000000E-01,9.6649600000E-04,8.0111300000E-04,8.1376143498E-04
5.9250000000E-01,6.4333700000E-04,2.6100000000E-04,3.9218860911E-04
5.9500000000E-01,4.9356400000E-04,6.8100000000E-05,1.8368434394E-04
5.9750000000E-01,2.1510600000E-04,-2.7900000000E-04,-1.3276521349E-04
6.0000000000E-01,1.2672200000E-03,-9.4200000000E-05,-2.2843596525E-06
6.0250000000E-01,-1.0708760000E-03,9.8700000000E-05,1.7724564532E-04
6.0500000000E-01,6.5358100000E-04,4.5370700000E-04,4.9868848873E-04
6.0750000000E-01,-1.4254220000E-03,4.6141600000E-04,5.3338758880E-04
6.1000000000E-01,1.0953140000E-03,5.9300000000E-04,6.4879987622E-04
6.1250000000E-01,-5.4313200000E-04,-4.5679600000E-04,-2.5219639065E-04
6.1500000000E-01,-6.7177400000E-04,-1.1700000000E-04,-4.7853158321E-05
6.1750000000E-01,-9.0045700000E-04,-4.6448500000E-04,-3.2701937016E-04
6.2000000000E-01,-2.4100000000E-04,-2.8709300000E-04,-2.0883750403E-04
6.2250000000E-01,-2.8333200000E-04,-3.0263400000E-04,-2.1664815722E-04
6.2500000000E-01,2.0740500000E-03,-6.8074900000E-04,-5.5448204512E-04
6.2750000000E-01,-7.6300000000E-04,-1.2100000000E-03,-1.0554941837E-03
6.3000000000E-01,-7.4178200000E-04,-1.0355700000E-03,-9.5871201484E-04
6.3250000000E-01,-2.8812180000E-03,-1.2052200000E-03,-1.1014342308E-03
6.3500000000E-01,-4.1796000000E-04,-1.0200000000E-03,-9.6370809479E-04
6.3750000000E-01,-1.0189110000E-03,-8.1145800000E-04,-7.7412795508E-04
6.4000000000E-01,2.7003100000E-04,-7.8300000000E-05,-1.2114126002E-04
6.4250000000E-01,-4.6184300000E-04,4.5370700000E-04,4.0798314149E-04
6.4500000000E-01,1.0550810000E-03,4.5370700000E-04,4.6463386388E-04
6.4750000000E-01,5.9523300000E-04,4.3014800000E-04,4.5925291488E-04
6.5000000000E-01,1.4794170000E-03,-8.6200000000E-05,2.3899541702E-05
6.5250000000E-01,7.6900000000E-05,2.6066200000E-04,2.9468256980E-04
6.5500000000E-01,7.3481800000E-04,1.2259300000E-04,2.1317834035E-04
6.5750000000E-01,-1.2099640000E-03,9.7000000000E-04,9.4573962269E-04
6.6000000000E-01,1.3789540000E-03,7.5400000000E-05,2.4574709823E-04
6.6250000000E-01,-7.0832400000E-04,-1.1800000000E-04,6.2807812355E-06
6.6500000000E-01,-1.3566800000E-04,-4.7219300000E-04,-3.1922716880E-04
6.6750000000E-01,-9.0351200000E-04,-4.4842200000E-04,-3.3171003452E-04
6.7000000000E-01,1.8698000000E-04,9.1200000000E-05,1.3277982362E-04
6.7250000000E-01,8.2061400000E-04,3.1600000000E-04,3.6871572956E-04
6.7500000000E-01,2.7608220000E-03,1.3600000000E-03,1.2943863403E-03
6.7750000000E-01,7.8034500000E-04,9.6958200000E-04,1.0483381338E-03
6.8000000000E-01,1.1231450000E-03,7.5400000000E-05,2.4613254936E-04
6.8250000000E-01,-2.4895710000E-03,-1.0989900000E-04,1.2997013982E-05
6.8500000000E-01,6.6474900000E-04,-2.8709300000E-04,-1.5691289445E-04
6.8750000000E-01,-7.0652100000E-04,-2.5510400000E-04,-1.4880573144E-04
6.9000000000E-01,-4.0300000000E-04,4.5400000000E-04,4.6250200830E-04
6.9250000000E-01,-9.2800000000E-05,4.1367900000E-04,4.8212351976E-04
6.9500000000E-01,-2.3555000000E-04,-5.1220400000E-04,-3.2915809425E-04
6.9750000000E-01,-5.6792400000E-04,-1.3821970000E-03,-1.1696428992E-03
7.0000000000E-01,1.0214310000E-03,-9.7981300000E-04,-9.0281019220E-04
7.0250000000E-01,-1.6414900000E-03,6.7200000000E-05,3.2130687032E-05
7.0500000000E-01,-1.2859000000E-04,-2.7902000000E-04,-1.8588732928E-04
7.0750000000E-01,-1.4143760000E-03,-8.5800000000E-05,-4.9889145885E-05
7.1000000000E-01,1.1960000000E-03,2.7659000000E-04,2.8276018566E-04
7.1250000000E-01,3.7237600000E-04,4.4562900000E-04,4.6822981676E-04
7.1500000000E-01,2.2900000000E-05,2.9272500000E-04,3.5917287460E-04
7.1750000000E-01,-2.6900000000E-05,8.1594100000E-04,8.1099331146E-04
7.2000000000E-01,1.3162810000E-03,6.3083700000E-04,7.0510519436E-04
7.2250000000E-01,5.3736000000E-04,4.6185700000E-04,5.5276631610E-04
7.2500000000E-01,3.0137290000E-03,6.3076100000E-04,6.9213594543E-04
7.2750000000E-01,4.1296000000E-04,4.5400000000E-04,5.5821571732E-04
7.3000000000E-01,5.8179800000E-04,4.6186200000E-04,5.5294128833E-04
7.3250000000E-01,-1.6461820000E-03,6.1445500000E-04,6.8647117587E-04
7.3500000000E-01,6.6617500000E-04,7.5200000000E-05,2.2966350662E-04
7.3750000000E-01,-6.4332300000E-04,-9.3800000000E-05,3.3116026316E-05
7.4000000000E-01,4.9128900000E-04,7.5200000000E-05,1.5873886878E-04
7.4250000000E-01,-7.6184800000E-04,-1.1819700000E-04,-2.4062464945E-06
7.4500000000E-01,1.2541300000E-04,-4.8041100000E-04,-3.4257600782E-04
7.4750000000E-01,-6.2191600000E-04,-6.5739300000E-04,-5.3790531820E-04
7.5000000000E-01,6.0678000000E-04,-6.1626300000E-04,-5.2826147294E-04
7.5250000000E-01,-9.3434200000E-04,2.2739900000E-04,1.9917142345E-04
7.5500000000E-01,3.8100000000E-04,-6.4100000000E-04,-4.9058761215E-04
7.5750000000E-01,-1.8764360000E-03,-2.7100000000E-04,-2.4677341571E-04
7.6000000000E-01,1.2292610000E-03,8.3300000000E-05,8.9352775831E-05
7.6250000000E-01,-5.2969700000E-04,7.5100000000E-05,1.1464097770E-04
7.6500000000E-01,-4.0634700000E-04,-7.7000000000E-05,-1.5598197933E-05
7.6750000000E-01,-2.7033400000E-04,4.1200000000E-04,4.0040601743E-04
7.7000000000E-01,1.8200000000E-04,-4.5560000000E-04,-3.0747399433E-04
7.7250000000E-01,3.9251200000E-04,-9.3600000000E-05,-6.2811130192E-05
7.7500000000E-01,2.3744380000E-03,9.1600000000E-05,1.2980849715E-04
7.7750000000E-01,2.5200000000E-05,2.6850700000E-04,3.0255218735E-04
7.8000000000E-01,1.0657060000E-03,2.8510600000E-04,3.3458863618E-04
7.8250000000E-01,-1.5018480000E-03,6.3060800000E-04,6.4066628693E-04
7.8500000000E-01,1.0772570000E-03,4.6208600000E-04,5.2937917644E-04
7.8750000000E-01,-1.8994100000E-04,6.3890700000E-04,6.7539146403E-04
7.9000000000E-01,1.6700000000E-04,6.2216500000E-04,6.8151747109E-04
7.9250000000E-01,4.8372300000E-04,2.5177400000E-04,3.6319653736E-04
7.9500000000E-01,2.8601700000E-04,-1.6000000000E-04,-2.4813693017E-05
7.9750000000E-01,-3.1100000000E-04,-1.3600000000E-03,-1.1071010958E-03
8.0000000000E-01,1.5326720000E-03,-6.4902100000E-04,-6.0117611429E-04
8.0250000000E-01,-1.3719720000E-03,-4.8056000000E-04,-4.0774868103E-04
8.0500000000E-01,1.3007400000E-04,-6.4066300000E-04,-5.4318859475E-04
8.0750000000E-01,-1.0254480000E-03,-2.6200000000E-04,-2.3747677915E-04
8.1000000000E-01,5.6800000000E-04,2.6006400000E-04,2.4468410993E-04
8.1250000000E-01,-2.0267900000E-04,4.9600000000E-05,1.0864477372E-04
8.1500000000E-01,-3.9365000000E-04,-6.4000000000E-04,-5.0417537568E-04
8.1750000000E-01,-1.5619800000E-03,-3.0400000000E-04,-2.6726769283E-04
8.2000000000E-01,2.5113900000E-04,-6.4051000000E-04,-5.2891118685E-04
8.2250000000E-01,-2.5701700000E-04,-2.5333200000E-04,-2.1922524320E-04
8.2500000000E-01,1.7520890000E-03,4.2833900000E-04,4.0701654507E-04
8.2750000000E-01,-3.4627700000E-04,-1.4448500000E-04,-2.8305978049E-05
8.3000000000E-01,-1.0218300000E-04,-9.9373700000E-04,-8.1089470768E-04
8.3250000000E-01,-1.6056460000E-03,-2.8709300000E-04,-2.6755523868E-04
8.3500000000E-01,1.4900000000E-03,-2.6152000000E-04,-1.8404406728E-04
8.3750000000E-01,-2.9600000000E-04,2.9400000000E-04,3.0368572334E-04
8.4000000000E-01,2.9001000000E-04,8.3252300000E-04,8.2243926590E-04
8.4250000000E-01,9.0100000000E-05,1.0006950000E-03,1.0238224640E-03
8.4500000000E-01,3.8223100000E-04,7.8989900000E-04,8.6716940859E-04
