time,Ref,Package,LSTM
0.000000,0.003240,0.001650,-0.001010
0.002500,0.000467,0.001490,-0.000479
0.005000,0.003010,0.002000,0.000159
0.007500,0.001390,0.001280,0.000378
0.010000,0.002560,0.001060,0.000427
0.012500,-0.000475,-0.000174,-0.000015
0.015000,0.002420,0.000519,-0.000119
0.017500,-0.001320,-0.000168,-0.000431
0.020000,0.001710,0.000740,-0.000325
0.022500,0.000068,0.001090,-0.000091
0.025000,0.002360,0.000716,-0.000039
0.027500,-0.000646,0.000340,-0.000142
0.030000,0.000239,-0.000174,-0.000412
0.032500,-0.001520,0.000537,-0.000357
0.035000,0.001490,0.000382,-0.000353
0.037500,0.000599,0.001110,-0.000078
0.040000,0.003330,0.001440,0.000255
0.042500,0.000355,0.000716,0.000231
0.045000,0.001680,0.000370,0.000061
0.047500,-0.000473,0.000746,0.000056
0.050000,0.003250,0.001270,0.000245
0.052500,0.000008,0.000907,0.000259
0.055000,0.002270,0.000722,0.000192
0.057500,0.000459,0.000537,0.000069
0.060000,0.001430,0.000351,-0.000090
0.062500,-0.000177,0.000160,-0.000272
0.065000,0.001560,-0.000173,-0.000516
0.067500,-0.000511,0.000561,-0.000416
0.070000,0.001980,0.001080,-0.000127
0.072500,-0.001300,0.000524,-0.000100
0.075000,0.002400,0.000000,-0.000280
0.077500,-0.001140,0.000358,-0.000294
0.080000,0.000003,0.000364,-0.000296
0.082500,-0.000310,0.000537,-0.000229
0.085000,0.001070,0.000351,-0.000241
0.087500,0.000581,0.000172,-0.000316
0.090000,0.002950,0.000172,-0.000372
0.092500,-0.000662,0.000191,-0.000402
0.095000,0.001040,0.000747,-0.000217
0.097500,-0.001400,0.001280,0.000121
0.100000,0.001800,0.001090,0.000302
0.102500,-0.000320,0.000728,0.000286
0.105000,0.000402,0.000709,0.000244
0.107500,-0.000264,0.000153,0.000000
0.110000,0.001250,-0.000364,-0.000376
0.112500,-0.000183,0.000191,-0.000447
0.115000,0.002390,0.000715,-0.000283
0.117500,-0.000243,0.000358,-0.000266
0.120000,0.001230,0.000370,-0.000245
0.122500,-0.000465,0.000696,-0.000111
0.125000,0.001780,-0.000192,-0.000329
0.127500,-0.000848,0.000006,-0.000430
0.130000,0.000414,0.000530,-0.000308
0.132500,-0.001140,0.000147,-0.000342
0.135000,0.000699,-0.000562,-0.000623
0.137500,-0.000240,-0.000383,-0.000769
0.140000,0.001200,-0.000390,-0.000862
0.142500,-0.000854,-0.000568,-0.000977
0.145000,0.000625,-0.000555,-0.001040
0.147500,-0.002520,-0.000198,-0.000942
0.150000,0.001830,-0.000204,-0.000854
0.152500,-0.001430,-0.000364,-0.000840
0.155000,0.000279,0.000185,-0.000633
0.157500,-0.000148,0.000517,-0.000356
0.160000,0.000899,-0.000185,-0.000412
0.162500,0.000298,0.000205,-0.000334
0.165000,0.002340,0.001090,0.000038
0.167500,-0.000711,0.000933,0.000253
0.170000,0.001580,0.001460,0.000580
0.172500,-0.001430,0.001090,0.000669
0.175000,0.001710,0.000867,0.000621
0.177500,-0.001170,-0.000363,0.000115
0.180000,-0.000784,0.000186,-0.000079
0.182500,-0.000847,0.000543,-0.000074
0.185000,0.000478,0.000569,-0.000036
0.187500,0.000059,0.001290,0.000268
0.190000,0.003000,0.001440,0.000556
0.192500,-0.000081,0.000529,0.000432
0.195000,0.001220,0.000152,0.000178
0.197500,-0.001230,-0.000403,-0.000222
0.200000,0.000792,-0.000912,-0.000698
0.202500,-0.001280,-0.000165,-0.000757
0.205000,-0.000080,0.000695,-0.000446
0.207500,-0.001360,-0.000218,-0.000512
0.210000,0.000562,-0.000747,-0.000753
0.212500,-0.000712,-0.000541,-0.000856
0.215000,0.001040,0.000179,-0.000656
0.217500,-0.000682,0.000364,-0.000421
0.220000,0.000809,0.000550,-0.000177
0.222500,-0.000969,0.000714,0.000054
0.225000,0.002120,0.000317,0.000064
0.227500,-0.001400,-0.000781,-0.000351
0.230000,-0.000292,-0.001470,-0.000926
0.232500,-0.000992,-0.000706,-0.001070
0.235000,0.000650,0.000543,-0.000681
0.237500,0.000642,0.000570,-0.000344
0.240000,0.002120,0.001240,0.000152
0.242500,-0.000055,0.000152,0.000113
0.245000,0.001190,-0.000383,-0.000149
0.247500,-0.002360,-0.000362,-0.000359
0.250000,0.001360,0.000179,-0.000317
0.252500,-0.001060,0.000371,-0.000201
0.255000,0.000027,0.000714,0.000019
0.257500,-0.000121,0.000323,0.000041
0.260000,0.000229,-0.000548,-0.000271
0.262500,-0.000539,-0.000013,-0.000321
0.265000,0.001980,0.000008,-0.000338
0.267500,-0.001350,0.000536,-0.000148
0.270000,0.000739,0.000351,-0.000064
0.272500,-0.001480,0.000151,-0.000078
0.275000,0.001060,-0.000390,-0.000292
0.277500,-0.001030,-0.000582,-0.000526
0.280000,-0.000640,-0.000918,-0.000814
0.282500,-0.001650,-0.000369,-0.000811
0.285000,0.000798,-0.000013,-0.000652
0.287500,0.000088,-0.000006,-0.000511
0.290000,0.002460,0.000165,-0.000340
0.292500,-0.000138,-0.000013,-0.000282
0.295000,0.000589,0.000023,-0.000238
0.297500,-0.001520,0.000906,0.000105
0.300000,0.001780,0.000714,0.000288
0.302500,-0.000854,0.000365,0.000276
0.305000,0.001280,0.000550,0.000310
0.307500,-0.000306,0.000692,0.000375
0.310000,0.001250,-0.000198,0.000093
0.312500,0.000134,-0.000212,-0.000134
0.315000,0.001140,-0.000547,-0.000415
0.317500,-0.000748,-0.000020,-0.000416
0.320000,0.000052,-0.000205,-0.000456
0.322500,-0.002770,-0.000412,-0.000544
0.325000,0.001320,-0.001150,-0.000867
0.327500,-0.001890,-0.001830,-0.001340
0.330000,-0.000865,-0.000924,-0.001350
0.332500,-0.001110,-0.000554,-0.001170
0.335000,-0.000239,-0.000191,-0.000881
0.337500,-0.000042,-0.000034,-0.000598
0.340000,0.001800,-0.000568,-0.000590
0.342500,-0.001670,-0.000590,-0.000613
0.345000,0.000412,-0.001090,-0.000822
0.347500,-0.002490,-0.000220,-0.000670
0.350000,0.001240,-0.000717,-0.000724
0.352500,-0.000620,0.000209,-0.000431
0.355000,0.000265,0.001090,0.000112
0.357500,0.000045,0.000913,0.000445
0.360000,0.001220,0.000928,0.000663
0.362500,-0.000309,0.001250,0.000905
0.365000,0.002250,0.000528,0.000789
0.367500,-0.000696,0.000194,0.000547
0.370000,0.001020,0.000735,0.000546
0.372500,-0.000603,0.000913,0.000616
0.375000,0.001720,0.000876,0.000659
0.377500,-0.000443,0.000002,0.000373
0.380000,0.000527,0.000350,0.000278
0.382500,-0.001640,0.000150,0.000148
0.385000,0.000762,-0.000353,-0.000119
0.387500,-0.000066,0.000343,-0.000054
0.390000,0.001830,-0.000028,-0.000114
0.392500,-0.000418,-0.000398,-0.000284
0.395000,0.000353,-0.000761,-0.000534
0.397500,-0.002390,-0.000924,-0.000766
0.400000,0.001550,-0.000568,-0.000789
0.402500,-0.001880,-0.000553,-0.000773
0.405000,-0.000082,-0.000205,-0.000617
0.407500,-0.000917,-0.000413,-0.000564
0.410000,-0.000076,-0.001090,-0.000773
0.412500,-0.000567,-0.000383,-0.000677
0.415000,0.000867,-0.000368,-0.000587
0.417500,-0.001260,0.000025,-0.000376
0.420000,0.001310,0.000921,0.000105
0.422500,-0.001770,0.001080,0.000514
0.425000,0.002060,0.000698,0.000649
0.427500,-0.000868,0.000002,0.000456
0.430000,-0.000426,0.000373,0.000412
0.432500,-0.000607,0.000698,0.000489
0.435000,0.000808,0.000018,0.000300
0.437500,0.000191,0.000697,0.000397
0.440000,0.003050,-0.000036,0.000213
0.442500,-0.001140,-0.000561,-0.000117
0.445000,0.000110,-0.000383,-0.000292
0.447500,-0.002520,-0.000360,-0.000391
0.450000,0.000432,0.000165,-0.000251
0.452500,-0.001270,0.000003,-0.000184
0.455000,0.000074,0.000373,0.000004
0.457500,-0.001330,0.000705,0.000265
0.460000,0.001160,0.000142,0.000248
0.462500,-0.000609,-0.000553,-0.000038
0.465000,0.001240,-0.000198,-0.000137
0.467500,-0.000967,-0.000213,-0.000206
0.470000,0.000683,-0.000507,-0.000353
0.472500,-0.001070,0.000890,0.000053
0.475000,0.002410,0.000373,0.000188
0.477500,-0.001190,0.000728,0.000404
0.480000,0.000803,0.000705,0.000543
0.482500,-0.000841,0.000180,0.000437
0.485000,0.000822,0.000365,0.000403
0.487500,0.000450,0.000527,0.000431
0.490000,0.001680,0.000118,0.000302
0.492500,-0.000862,-0.001110,-0.000241
0.495000,0.000280,-0.000761,-0.000520
0.497500,-0.003290,-0.000907,-0.000748
0.500000,0.001250,-0.000174,-0.000619
0.502500,-0.001140,0.000373,-0.000289
0.505000,0.000603,0.000712,0.000096
0.507500,0.000192,0.000318,0.000234
0.510000,0.000278,-0.000576,-0.000014
0.512500,-0.000779,-0.000730,-0.000281
0.515000,0.001360,-0.000206,-0.000292
0.517500,-0.001900,-0.000383,-0.000347
0.520000,0.000476,-0.000343,-0.000365
0.522500,-0.001850,0.000495,-0.000064
0.525000,0.001160,-0.000600,-0.000227
0.527500,-0.001130,-0.001290,-0.000610
0.530000,-0.000578,-0.000754,-0.000704
0.532500,-0.001510,-0.000746,-0.000748
0.535000,0.000873,-0.000528,-0.000683
0.537500,-0.000671,0.000342,-0.000304
0.540000,0.002390,-0.000029,-0.000145
0.542500,-0.000499,-0.000351,-0.000160
0.545000,0.000662,0.000358,0.000066
0.547500,-0.001440,0.000366,0.000231
0.550000,0.001730,0.000535,0.000399
0.552500,-0.000625,0.000374,0.000448
0.555000,0.001620,0.000696,0.000581
0.557500,-0.000644,-0.000037,0.000402
0.560000,0.000951,-0.000568,0.000059
0.562500,-0.000543,-0.000576,-0.000203
0.565000,0.000863,-0.000705,-0.000426
0.567500,-0.001140,0.000366,-0.000181
0.570000,0.000370,0.000535,0.000095
0.572500,-0.002140,0.000341,0.000236
0.575000,0.002080,-0.000013,0.000200
0.577500,-0.001410,0.000020,0.000168
0.580000,0.000409,0.000728,0.000394
0.582500,-0.000595,0.000720,0.000559
0.585000,0.000486,0.000543,0.000606
0.587500,0.000098,0.000526,0.000617
0.590000,0.001780,0.000156,0.000479
0.592500,-0.001260,-0.000181,0.000244
0.595000,0.000596,0.000156,0.000191
0.597500,-0.002320,-0.000231,0.000026
0.600000,0.001050,-0.000898,-0.000328
0.602500,-0.000670,0.000004,-0.000253
0.605000,0.000517,0.000358,-0.000039
0.607500,0.000035,0.000300,0.000116
0.610000,0.000655,-0.000931,-0.000218
0.612500,-0.000902,-0.000745,-0.000414
0.615000,0.001700,-0.000560,-0.000482
0.617500,-0.001500,-0.000358,-0.000441
0.620000,0.000580,0.000156,-0.000209
0.622500,-0.001330,-0.000206,-0.000157
0.625000,0.001500,-0.000383,-0.000191
0.627500,-0.000763,-0.000367,-0.000218
0.630000,0.000276,-0.000038,-0.000121
0.632500,-0.001590,-0.000568,-0.000239
0.635000,0.001090,-0.000526,-0.000318
0.637500,-0.000181,0.000324,-0.000065
0.640000,0.002180,-0.000400,-0.000127
0.642500,-0.000195,-0.000703,-0.000294
0.645000,0.000555,0.000316,-0.000053
0.647500,-0.002240,-0.000568,-0.000181
0.650000,0.001860,-0.000509,-0.000265
0.652500,-0.001590,0.000736,0.000126
0.655000,0.001060,0.000896,0.000486
0.657500,-0.000664,0.000501,0.000597
0.660000,0.000482,-0.000341,0.000345
0.662500,-0.000330,0.000551,0.000453
0.665000,0.001210,0.000720,0.000596
0.667500,-0.000882,0.000551,0.000638
0.670000,0.001070,0.000719,0.000718
0.672500,-0.002220,0.000509,0.000693
0.675000,0.002020,-0.000164,0.000420
0.677500,-0.001150,0.000509,0.000452
0.680000,-0.000136,-0.000198,0.000234
0.682500,-0.001190,-0.000215,0.000068
0.685000,0.000026,-0.000526,-0.000155
0.687500,-0.000477,0.000349,0.000011
0.690000,0.002910,0.000207,0.000109
0.692500,-0.001120,0.000887,0.000432
0.695000,0.000512,0.000340,0.000476
0.697500,-0.002340,-0.000039,0.000351
0.700000,0.001070,-0.000525,0.000065
0.702500,-0.001240,0.000366,0.000171
0.705000,0.000139,0.000526,0.000325
0.707500,-0.001220,0.000164,0.000313
0.710000,0.001120,0.000013,0.000242
0.712500,-0.000587,0.000543,0.000376
0.715000,0.002080,0.000543,0.000480
0.717500,-0.000387,0.000577,0.000564
0.720000,0.001080,0.001270,0.000869
0.722500,-0.000851,0.001060,0.001010
0.725000,0.002460,0.000129,0.000757
0.727500,-0.001010,-0.000780,0.000214
0.730000,0.000736,-0.001300,-0.000383
0.732500,-0.001950,-0.001110,-0.000733
0.735000,0.000188,-0.000719,-0.000803
0.737500,-0.000404,0.000005,-0.000545
0.740000,0.001660,0.000323,-0.000200
0.742500,-0.000198,-0.000357,-0.000181
0.745000,0.000763,0.000155,0.000002
0.747500,-0.002940,-0.000198,0.000002
0.750000,0.002020,-0.000224,-0.000023
0.752500,-0.001170,-0.000745,-0.000239
0.755000,0.000677,-0.000595,-0.000352
0.757500,-0.000627,-0.001120,-0.000617
0.760000,0.000075,-0.001110,-0.000797
0.762500,-0.000799,-0.000718,-0.000770
0.765000,0.001210,-0.000022,-0.000472
0.767500,-0.001490,-0.000189,-0.000294
0.770000,0.000787,0.000005,-0.000098
0.772500,-0.001880,0.000331,0.000154
0.775000,0.001450,-0.000216,0.000127
0.777500,-0.001020,-0.000551,-0.000040
0.780000,-0.000222,-0.000189,-0.000047
0.782500,-0.001060,-0.000022,0.000011
0.785000,0.000907,-0.000135,0.000017
0.787500,-0.000008,0.001110,0.000469
0.790000,0.003420,0.001260,0.000863
0.792500,-0.000060,0.000719,0.000940
0.795000,0.000927,0.000498,0.000880
0.797500,-0.001920,-0.000356,0.000499
0.800000,0.000988,0.000190,0.000396
0.802500,-0.001250,0.000525,0.000455
0.805000,0.001080,0.000136,0.000372
0.807500,-0.001350,-0.000659,0.000027
0.810000,0.000825,-0.002340,-0.000835
0.812500,-0.001040,-0.000763,-0.000893
0.815000,0.000323,-0.000930,-0.000932
0.817500,-0.001360,-0.000690,-0.000835
0.820000,0.000034,0.000552,-0.000286
0.822500,-0.002060,0.000673,0.000183
0.825000,0.002120,-0.000365,0.000136
0.827500,-0.001680,-0.000013,0.000187
0.830000,0.000446,-0.000004,0.000209
0.832500,-0.001160,0.000145,0.000264
0.835000,0.000328,-0.000365,0.000113
0.837500,0.000111,-0.000013,0.000117
0.840000,0.002150,0.000006,0.000131
0.842500,-0.000626,0.000367,0.000275
0.845000,0.001240,0.000534,0.000444
0.847500,-0.002640,0.000339,0.000494
0.850000,0.002080,0.000006,0.000397
0.852500,-0.000560,0.000385,0.000449
0.855000,0.001240,0.000886,0.000669
0.857500,0.000272,0.000321,0.000627
0.860000,0.001060,-0.000392,0.000322
0.862500,-0.000311,-0.000559,0.000025
0.865000,0.002530,-0.000355,-0.000113
0.867500,-0.001240,0.000191,0.000006
0.870000,0.000761,0.000506,0.000232
0.872500,-0.001790,-0.000226,0.000144
0.875000,0.001210,-0.000754,-0.000124
0.877500,-0.001590,-0.000763,-0.000329
0.880000,-0.000452,-0.000948,-0.000536
0.882500,-0.002370,-0.001100,-0.000725
0.885000,0.000432,-0.000531,-0.000639
0.887500,-0.000710,0.000182,-0.000291
0.890000,0.001930,0.000358,0.000047
0.892500,-0.000443,0.000339,0.000281
0.895000,0.000554,-0.000013,0.000304
0.897500,-0.002050,-0.000013,0.000293
0.900000,0.001420,0.000006,0.000274
0.902500,-0.001670,0.000376,0.000384
0.905000,0.001180,0.000747,0.000597
0.907500,-0.000692,0.001030,0.000853
0.910000,0.001100,-0.000217,0.000577
0.912500,-0.000204,-0.000540,0.000226
0.915000,0.001490,-0.000013,0.000153
0.917500,-0.000506,-0.000003,0.000122
0.920000,0.001020,0.000191,0.000185
0.922500,-0.002340,0.000524,0.000364
0.925000,0.002600,0.000163,0.000371
0.927500,-0.000850,-0.000003,0.000307
0.930000,0.000660,0.000191,0.000324
0.932500,-0.000497,0.000533,0.000460
0.935000,0.000614,0.000367,0.000502
0.937500,-0.000261,0.000514,0.000578
0.940000,0.002520,-0.000070,0.000417
0.942500,-0.001730,-0.001130,-0.000099
0.945000,0.000078,-0.001260,-0.000531
0.947500,-0.003600,-0.000354,-0.000497
0.950000,0.000393,0.000163,-0.000241
0.952500,-0.001640,0.000045,-0.000067
0.955000,0.000465,0.001070,0.000434
0.957500,-0.000801,0.000495,0.000594
0.960000,0.001110,-0.000374,0.000367
0.962500,-0.000986,-0.000179,0.000236
0.965000,0.001900,0.000192,0.000267
0.967500,-0.000650,0.000572,0.000434
0.970000,0.001130,0.001080,0.000744
0.972500,-0.000900,0.000709,0.000836
0.975000,0.002010,0.000319,0.000741
0.977500,-0.001050,-0.000354,0.000406
0.980000,0.000890,0.000163,0.000334
0.982500,-0.001740,-0.000061,0.000215
0.985000,0.001020,-0.000871,-0.000156
0.987500,-0.000117,0.000358,0.000023
0.990000,0.002000,0.000367,0.000191
0.992500,-0.000026,0.000543,0.000388
0.995000,0.000807,0.000533,0.000527
0.997500,-0.002810,0.000348,0.000550
1.000000,0.001800,0.000143,0.000477
1.002500,-0.002190,-0.000354,0.000230
1.005000,0.000437,0.000163,0.000228
1.007500,-0.001180,-0.000052,0.000162
1.010000,0.000083,-0.000695,-0.000113
1.012500,-0.000939,0.000348,0.000064
1.015000,0.001140,0.000172,0.000154
1.017500,-0.001300,0.000172,0.000224
1.020000,0.001260,0.000192,0.000280
1.022500,-0.002290,0.000494,0.000425
1.025000,0.001800,-0.000383,0.000210
1.027500,-0.001060,-0.000373,0.000039
1.030000,0.000399,-0.000139,0.000000
1.032500,-0.000599,0.000903,0.000360
1.035000,0.001170,0.000728,0.000578
1.037500,-0.000099,0.000698,0.000717
1.040000,0.003280,0.000133,0.000596
1.042500,-0.000802,-0.000568,0.000230
1.045000,0.000268,-0.000568,-0.000051
1.047500,-0.002830,-0.000568,-0.000246
1.050000,0.000587,-0.000539,-0.000356
1.052500,-0.001300,0.000007,-0.000214
1.055000,0.001080,0.000358,0.000041
1.057500,-0.000954,0.000318,0.000224
1.060000,0.001350,-0.000353,0.000108
1.062500,-0.000603,0.000162,0.000189
1.065000,0.001440,0.000007,0.000191
1.067500,-0.000549,0.000338,0.000306
1.070000,0.000524,0.000007,0.000270
1.072500,-0.001890,0.000317,0.000346
1.075000,0.001660,-0.000393,0.000143
1.077500,-0.002020,-0.000548,-0.000072
1.080000,0.000452,-0.000208,-0.000103
1.082500,-0.001600,-0.000383,-0.000173
1.085000,0.000429,-0.000353,-0.000203
1.087500,-0.000225,0.000152,-0.000031
1.090000,0.001680,-0.000188,-0.000017
1.092500,-0.000491,0.000028,0.000068
1.095000,0.001050,0.000738,0.000385
1.097500,-0.002870,0.000913,0.000682
1.100000,0.002710,0.000933,0.000891
1.102500,-0.000536,0.001270,0.001140
1.105000,0.001600,0.001080,0.001230
1.107500,0.000426,0.000667,0.001120
1.110000,0.001200,-0.000393,0.000625
1.112500,-0.000261,-0.000599,0.000170
1.115000,0.002350,-0.001090,-0.000330
1.117500,-0.001960,-0.000517,-0.000459
1.120000,0.000386,0.000317,-0.000204
1.122500,-0.002820,-0.000404,-0.000235
1.125000,0.000823,-0.000805,-0.000397
1.127500,-0.001780,-0.001660,-0.000823
1.130000,-0.000306,-0.001270,-0.000990
1.132500,-0.001900,-0.000568,-0.000830
1.135000,0.001160,-0.000517,-0.000661
1.137500,-0.001070,0.000347,-0.000213
1.140000,0.002590,0.000162,0.000055
1.142500,-0.000745,-0.000023,0.000163
1.145000,0.000531,-0.000167,0.000161
1.147500,-0.002670,0.000327,0.000316
1.150000,0.001070,-0.000156,0.000244
1.152500,-0.000958,0.000553,0.000431
1.155000,0.002240,0.000759,0.000642
1.157500,-0.000087,0.001280,0.000977
1.160000,0.001610,0.001270,0.001210
1.162500,0.000089,0.001070,0.001270
1.165000,0.001560,0.000553,0.001110
1.167500,-0.000341,0.000728,0.001020
1.170000,0.001230,0.000738,0.000957
1.172500,-0.002010,0.000892,0.000965
1.175000,0.002860,0.000480,0.000825
1.177500,-0.001060,-0.000589,0.000334
1.180000,0.000725,-0.000960,-0.000163
1.182500,-0.001140,-0.001270,-0.000618
1.185000,0.000052,-0.000568,-0.000662
1.187500,-0.000848,-0.000589,-0.000649
1.190000,0.001630,-0.000949,-0.000736
1.192500,-0.001440,-0.001090,-0.000835
1.195000,0.000164,-0.000579,-0.000708
1.197500,-0.003080,-0.000722,-0.000647
1.200000,0.000481,-0.000177,-0.000402
1.202500,-0.001270,0.000193,-0.000084
1.205000,0.000484,0.000553,0.000273
1.207500,-0.000623,0.000696,0.000568
1.210000,0.000880,0.000162,0.000563
1.212500,-0.001090,-0.000002,0.000462
1.215000,0.001770,0.000172,0.000429
1.217500,-0.000949,0.000183,0.000401
1.220000,0.000878,0.000358,0.000442
1.222500,-0.001750,0.000347,0.000470
1.225000,0.001720,0.000130,0.000410
1.227500,-0.000968,-0.000547,0.000116
1.230000,0.001090,-0.000166,0.000034
1.232500,-0.001540,0.000358,0.000179
1.235000,0.001430,0.000347,0.000300
1.237500,-0.000161,0.000204,0.000340
1.240000,0.002350,0.000675,0.000533
1.242500,-0.000091,-0.000219,0.000349
1.245000,0.000581,-0.000590,0.000061
1.247500,-0.002990,-0.000917,-0.000273
1.250000,0.001310,-0.000579,-0.000386
1.252500,-0.002150,-0.000700,-0.000485
1.255000,0.001200,0.000162,-0.000224
1.257500,-0.000486,-0.000002,-0.000067
1.260000,0.000886,0.000140,0.000100
1.262500,-0.000456,-0.000372,0.000030
1.265000,0.001270,-0.000165,0.000037
1.267500,-0.000944,0.000347,0.000222
1.270000,0.001080,0.000194,0.000305
1.272500,-0.002690,0.000543,0.000481
1.275000,0.002420,0.000521,0.000594
1.277500,-0.000849,0.000183,0.000541
1.280000,0.000718,0.000358,0.000547
1.282500,-0.000696,0.000336,0.000538
1.285000,0.000528,0.000009,0.000408
1.287500,-0.000636,0.000325,0.000422
1.290000,0.002410,-0.000198,0.000249
1.292500,-0.001800,-0.000231,0.000109
1.295000,-0.000026,-0.000732,-0.000166
1.297500,-0.002970,-0.000361,-0.000227
1.300000,0.000755,-0.000035,-0.000129
1.302500,-0.000888,-0.000372,-0.000161
1.305000,0.001210,-0.000187,-0.000113
1.307500,-0.000627,-0.000013,-0.000009
1.310000,0.001460,-0.000035,0.000062
1.312500,-0.000847,-0.000394,-0.000020
1.315000,0.001050,-0.000557,-0.000148
1.317500,-0.000981,-0.000350,-0.000169
1.320000,0.000142,0.000183,0.000016
1.322500,-0.002010,0.000358,0.000226
1.325000,0.001700,0.000313,0.000361
1.327500,-0.001080,-0.000350,0.000207
1.330000,0.001540,0.000183,0.000267
1.332500,-0.000916,0.000358,0.000375
1.335000,0.001210,0.000358,0.000453
1.337500,0.000245,0.000358,0.000503
1.340000,0.002170,0.000369,0.000535
1.342500,0.000196,0.000532,0.000610
1.345000,0.001330,0.000380,0.000605
1.347500,-0.003020,0.000717,0.000714
1.350000,0.002340,0.000543,0.000729
1.352500,-0.001250,0.000565,0.000738
1.355000,0.001310,0.000869,0.000848
1.357500,-0.000208,0.000106,0.000650
1.360000,0.000484,-0.000916,0.000121
1.362500,-0.000567,-0.000568,-0.000148
1.365000,0.001330,-0.000557,-0.000313
1.367500,-0.001920,-0.000338,-0.000325
1.370000,0.000526,0.000380,-0.000044
1.372500,-0.002400,0.000694,0.000299
1.375000,0.001220,0.000128,0.000348
1.377500,-0.001420,-0.000557,0.000114
1.380000,-0.000053,-0.000394,-0.000021
1.382500,-0.001490,-0.000557,-0.000177
1.385000,0.000615,-0.000327,-0.000201
1.387500,-0.001270,0.000565,0.000119
1.390000,0.002350,0.000846,0.000472
1.392500,-0.000974,-0.000187,0.000354
1.395000,0.000197,0.000055,0.000323
1.397500,-0.002320,0.001080,0.000661
1.400000,0.001690,0.000728,0.000787
1.402500,-0.000616,0.000796,0.000885
1.405000,0.002320,0.001780,0.001300
1.407500,-0.000492,0.000857,0.001250
1.410000,0.001750,-0.000013,0.000873
1.412500,-0.000322,0.000010,0.000575
1.415000,0.001360,0.000324,0.000474
1.417500,-0.000662,-0.000187,0.000236
1.420000,0.000612,0.000022,0.000150
1.422500,-0.002370,0.000520,0.000289
1.425000,0.002520,0.000161,0.000283
1.427500,-0.001480,-0.000013,0.000217
1.430000,0.000961,-0.000024,0.000165
1.432500,-0.001110,-0.000221,0.000058
1.435000,0.000299,-0.000545,-0.000134
1.437500,-0.000503,-0.000209,-0.000149
1.440000,0.001660,-0.000337,-0.000189
1.442500,-0.001160,0.000335,0.000033
1.445000,0.000790,-0.000013,0.000085
1.447500,-0.003420,-0.000001,0.000120
1.450000,0.001430,0.000161,0.000198
1.452500,-0.001100,0.000033,0.000204
1.455000,0.001060,0.000682,0.000436
1.457500,-0.000365,-0.000059,0.000338
1.460000,0.001100,-0.000719,0.000010
1.462500,-0.000721,-0.000198,-0.000054
1.465000,0.002440,-0.000186,-0.000081
1.467500,-0.001310,0.000022,-0.000012
1.470000,0.000627,0.000554,0.000242
1.472500,-0.002050,0.000670,0.000477
1.475000,0.001560,-0.000198,0.000327
1.477500,-0.001020,-0.000151,0.000209
1.480000,0.000813,0.000520,0.000359
1.482500,-0.001610,0.000149,0.000343
1.485000,0.001050,-0.000175,0.000208
1.487500,-0.000665,0.000184,0.000233
1.490000,0.001760,0.000311,0.000304
1.492500,-0.000464,-0.000395,0.000104
1.495000,0.000229,-0.000557,-0.000108
1.497500,-0.002700,-0.000371,-0.000192
1.500000,0.001570,-0.000186,-0.000170
1.502500,-0.001380,0.000011,-0.000067
1.505000,0.001700,0.000358,0.000145
1.507500,-0.000571,0.000346,0.000299
1.510000,0.000654,0.000161,0.000335
1.512500,-0.000841,0.000034,0.000301
1.515000,0.001140,0.000752,0.000523
1.517500,-0.000457,0.001090,0.000808
1.520000,0.001410,0.000913,0.000945
1.522500,-0.002300,0.000901,0.001020
1.525000,0.002420,0.000693,0.000975
1.527500,-0.001010,0.000161,0.000732
1.530000,0.000776,-0.000013,0.000477
1.532500,-0.000651,-0.000013,0.000292
1.535000,0.000585,-0.000013,0.000172
1.537500,-0.000602,-0.000025,0.000099
1.540000,0.002120,-0.000174,0.000008
1.542500,-0.001330,0.000125,0.000062
1.545000,0.000508,-0.000497,-0.000108
1.547500,-0.002950,0.000507,0.000131
1.550000,0.000721,-0.000036,0.000128
1.552500,-0.001260,-0.000371,-0.000002
1.555000,0.000738,-0.000246,-0.000059
1.557500,-0.000982,-0.000951,-0.000351
1.560000,0.000984,-0.001090,-0.000615
1.562500,-0.001290,-0.000521,-0.000587
1.565000,0.001260,0.000160,-0.000293
1.567500,-0.000916,0.000011,-0.000109
1.570000,0.000360,0.000370,0.000151
1.572500,-0.001810,0.000471,0.000370
1.575000,0.002000,-0.000580,0.000132
1.577500,-0.000992,-0.000658,-0.000101
1.580000,0.001960,0.000728,0.000223
1.582500,-0.001090,0.000692,0.000468
1.585000,0.001510,0.000196,0.000463
1.587500,-0.000026,0.000531,0.000560
1.590000,0.002260,0.000334,0.000550
1.592500,0.000075,0.000011,0.000414
1.595000,0.000765,0.000345,0.000425
1.597500,-0.002950,0.000160,0.000371
1.600000,0.001750,-0.000037,0.000259
1.602500,-0.001320,-0.000359,0.000062
1.605000,0.001730,-0.000025,0.000043
1.607500,0.000253,-0.000222,-0.000027
1.610000,0.001060,-0.000568,-0.000195
1.612500,-0.000612,-0.000544,-0.000303
1.615000,0.001160,-0.000222,-0.000252
1.617500,-0.001680,-0.000568,-0.000324
1.620000,0.000175,-0.000556,-0.000367
1.622500,-0.003340,-0.000420,-0.000342
1.625000,0.000910,-0.000927,-0.000499
1.627500,-0.002160,-0.000729,-0.000543
1.630000,-0.000148,-0.000383,-0.000439
1.632500,-0.001400,-0.000395,-0.000355
